Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
2;49;24.737347683927986;25.57116374709118;-0.8338160631631943
3;180;26.62684675168948;26.105188856762258;0.5216578949272233
15;61;8.421547669762024;6.416369519141496;2.0051781506205284
21;70;8.682642736588999;7.568718115041107;1.1139246215478922
22;29;8.080029806978885;9.844866618640426;-1.7648368116615405
24;65;11.273853040041537;9.055810439807432;2.2180426002341047
30;216;16.870031544014804;12.861186662968144;4.0088448810466595
38;102;3.1999306767365114;6.176237881740202;-2.9763072050036907
52;86;12.712961675883896;15.376937528463104;-2.663975852579208
53;83;17.572398007158696;17.4791861398998;0.09321186725889774
61;203;9.47896610942948;9.281777162355745;0.19718894707373558
72;195;11.040678620069665;9.656880670627729;1.3837979494419361
75;108;7.488104997848049;8.440744531769457;-0.952639533921408
83;174;11.181498254302747;11.520988215212686;-0.33948996090993866
87;64;21.73702260333738;16.958836064638025;4.778186538699355
88;99;4.231742433471426;5.957226036131133;-1.7254836026597067
93;96;4.938176017236211;5.144938963868254;-0.2067629466320433
100;197;13.811271916377766;10.052393947424866;3.7588779689529
103;2;10.905078065559435;16.111585761572375;-5.20650769601294
105;199;19.969914480393186;16.010803647572956;3.9591108328202296
107;107;24.11750693062121;24.200679259844456;-0.08317232922324536
114;77;9.702084802578774;9.525781516294932;0.17630328628384184
118;110;10.604034314508924;9.142477300442541;1.4615570140663827
