Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
33;M188;86.24932986502775;81.85207553971419;4.397254325313554
42;M304;85.00436171368281;84.373306458525;0.6310552551578184
47;M192;81.96854539361229;81.55051802419814;0.41802736941414764
49;M241;81.4717134361829;80.15480273174192;1.3169107044409714
51;M284;87.29759324083969;83.83970367400936;3.4578895668303318
55;M294;83.01508030999521;83.17815355465625;-0.16307324466103523
58;M6;79.47203690787624;79.6667468058612;-0.19470989798494998
59;M121;79.23305331263433;74.34736891538628;4.885684397248042
60;M142;82.10036975545127;78.96948194234199;3.1308878131092825
62;M298;88.56671814341024;84.26359067601199;4.303127467398255
64;M147;85.17600803793376;84.21837102566228;0.9576370122714764
74;M286;89.78686564643655;84.76677823453595;5.0200874119006045
76;M88;82.74095821902505;82.62600055460338;0.11495766442166655
77;M207;79.63293087047069;78.06320181697217;1.56972905349852
78;M91;72.68986700992649;78.41828484712107;-5.728417837194584
80;M31;80.04582012431085;82.20370833759894;-2.157888213288089
90;M238;89.39863513267433;84.44327292800668;4.955362204667651
91;M164;81.71028097077549;83.01094620564176;-1.3006652348662726
96;M172;83.37325536485052;83.64944251949916;-0.27618715464863897
98;M288;83.73293261055272;81.36213312402893;2.3707994865237936
99;M72;76.72032005113456;74.8070230290228;1.9132970221117631
108;M306;86.50785174577814;83.60834257186755;2.8995091739105874
112;M287;81.25373973486124;79.62451687974935;1.629222855111891
