Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
4;89;382.0744436383696;501.6955954681766;-119.62115182980699
6;99;438.17666860365046;406.47063195968116;31.7060366439693
8;45;474.16552707214726;451.6263280793322;22.539198992815045
9;72;370.5083200258422;373.71167872392226;-3.2033586980800806
14;98;223.63036402286957;298.3590308931543;-74.72866687028471
18;23;1370.4128207038734;830.1166120105088;540.2962086933646
29;41;652.5369349818711;758.5781807105286;-106.04124572865749
35;114;747.1440417609812;843.1770721289744;-96.0330303679932
36;71;486.9720295709975;511.6125181319445;-24.640488560947006
39;116;266.8721299762175;379.98445601971247;-113.11232604349499
40;1;451.99631194455935;424.2410967631034;27.755215181455924
44;47;835.8496673343881;737.2410999066835;98.60856742770454
50;24;316.8713011396505;354.5370105671458;-37.6657094274953
54;42;1022.2072182628028;843.3988692178738;178.80834904492906
63;36;1255.1311992978501;824.5466286025214;430.5845706953287
71;56;492.80242567600504;491.58693603433437;1.215489641670672
73;175;632.7908961334756;493.4472752027676;139.34362093070797
77;38;484.13700743600566;565.589394069646;-81.45238663364034
78;84;548.1605323388375;620.6995795806955;-72.53904724185804
79;81;321.8857238999658;391.02138295179077;-69.13565905182497
81;49;347.5215091488481;664.6702502381138;-317.1487410892657
90;206;220.9599341743123;309.61953635896293;-88.65960218465062
95;14;800.2345637511925;793.357719166609;6.876844584583523
97;198;362.6572082165878;407.5863032411764;-44.929095024588605
109;61;315.9699038438299;368.7168242448389;-52.74692040100899
115;186;1253.7826100477002;832.2307940599427;421.55181598775755
130;75;294.58673171400045;267.29762294818687;27.28910876581358
