Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
7;M178;4.100015792128155;4.548547699954985;-0.4485319078268297;0.4485319078268297
33;M161;3.8999998650277523;5.047582541415967;-1.147582676388215;1.147582676388215
42;M278;10.700001713682811;5.960600874905834;4.739400838776977;4.739400838776977
47;M172;5.9999953936122905;5.595595015097183;0.40440037851510713;0.40440037851510713
49;M152;5.618904436182896;5.189264054882488;0.42964038130040727;0.42964038130040727
51;M286;4.846094240839695;5.590803145969849;-0.7447089051301541;0.7447089051301541
55;M91;4.600010309995224;5.274961611215854;-0.6749513012206299;0.6749513012206299
58;M180;4.814853907876241;5.202527600807766;-0.387673692931525;0.387673692931525
59;M81;4.400003312634315;5.616205435964636;-1.216202123330321;1.216202123330321
60;M200;5.10000975545127;5.237587124152011;-0.13757736870074044;0.13757736870074044
62;M162;6.156809143410234;5.284952632417986;0.8718565109922478;0.8718565109922478
64;M287;5.08121703793376;4.902076527571881;0.1791405103618784;0.1791405103618784
76;M235;5.930416219025044;6.3778311461918875;-0.44741492716684395;0.44741492716684395
80;M117;7.099980124310854;5.363035357492098;1.7369447668187554;1.7369447668187554
84;M276;7.599994817297817;7.9162833255074165;-0.31628850820959986;0.31628850820959986
89;M248;7.299994702397962;6.080233726318321;1.219760976079641;1.219760976079641
91;M282;5.500000970775494;4.8891895728481485;0.6108113979273453;0.6108113979273453
92;M14;12.900009686449906;6.667442900607651;6.232566785842255;6.232566785842255
109;M149;4.700002575503907;4.909504586159519;-0.20950201065561203;0.20950201065561203
112;M303;4.655797734861245;5.0564923041182945;-0.40069456925704916;0.40069456925704916
113;M167;6.173150602302099;4.961167881970457;1.2119827203316422;1.2119827203316422
115;M100;4.199998076390353;4.812087584357888;-0.6120895079675357;0.6120895079675357
120;M285;4.600007519330327;5.230910128795536;-0.6309026094652088;0.6309026094652088
123;M29;4.500014027943109;4.748544798730012;-0.24853077078690244;0.24853077078690244
124;M99;3.599985981489372;4.5883667951472695;-0.9883808136578973;0.9883808136578973
128;M141;4.699994337022704;4.773740616722252;-0.07374627969954783;0.07374627969954783
