Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
33;35;37.54558960553225;37.08757137908365;0.45801822644860124
42;180;36.80990058500731;37.50553309911191;-0.6956325141045951
47;43;42.87782798542759;42.32334236297772;0.5544856224498673
49;26;41.9883205857606;41.783376402244464;0.2049441835161332
51;176;39.3146080036992;38.20069800101495;1.11391000268425
55;95;36.919240429092824;37.81722140694689;-0.8979809778540684
58;194;38.051709743632145;37.62289266224441;0.42881708138773433
59;50;36.33359255853591;36.25693521103842;0.07665734749749475
60;181;42.34218921885037;40.42184917364966;1.9203400452007102
62;77;40.10342154800823;38.20332433154165;1.9000972164665768
64;117;41.42468267746726;41.79824184361382;-0.37355916614656337
76;52;38.57786519274734;37.39055507564776;1.1873101170995781
80;37;40.68175872486435;38.71746136058788;1.9642973642764687
86;115;39.75574111025046;41.81093065191197;-2.0551895416615054
89;204;40.351521715836164;38.882852335382495;1.4686693804536688
90;205;39.318761798601635;39.357533550765126;-0.03877175216349116
91;94;40.665707026758994;41.710223686046874;-1.0445166592878792
92;9;42.07808950397181;41.36153072054952;0.7165587834222933
99;18;43.30216607050436;42.29925069938477;1.0029153711195917
105;57;36.190862098266784;39.1011633875982;-2.9103012893314144
106;112;39.44100789757627;41.996282411537955;-2.5552745139616846
112;22;39.53039036115625;39.766307819496475;-0.23591745834022504
114;215;39.93229739199932;38.88611804818643;1.046179343812888
115;186;39.06676394370606;39.714428301385745;-0.6476643576796874
127;220;38.27495055427855;37.82603926586347;0.44891128841507566
131;15;39.19530542999589;38.26439791546787;0.9309075145280232
