Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
1;M165;2050.9361449671414;2177.6322925043905;-126.69614753724909
5;M137;1497.3295176584663;1462.210340720123;35.119176938343344
11;M269;1116.326375365823;835.0341354470775;281.2922399187455
12;M207;1521.5129153427024;1931.4197481242675;-409.9068327815651
13;M10;494.0537324196227;909.7052493876878;-415.6515169680651
19;M157;2005.8569309197592;1605.4775988356562;400.379332084103
27;M153;237.75899849006422;307.23009111154875;-69.47109262148453
37;M247;1317.818982088636;1195.5810038374634;122.23797825117254
41;M72;1918.987447384666;1928.1639512742515;-9.176503889585547
46;M193;1151.2038228015579;769.4087201812437;381.7951026203142
48;M241;1580.1179905712222;1694.647488109994;-114.5294975387717
54;M260;1150.2673361167629;1028.8495994380019;121.417736678761
67;M117;627.8656492798988;907.0036130020239;-279.13796372212516
70;M306;209.72899354880246;365.9016195937113;-156.17262604490884
71;M199;477.75364361395606;325.6520997533901;152.10154386056598
73;M280;642.1809896417395;793.9548802770156;-151.77389063527608
81;M18;1621.213367803281;1511.1924447079034;110.02092309537761
82;M203;215.99662357112572;447.3932984711124;-231.3966748999867
84;M192;170.88815481729782;278.3594707002179;-107.4713158829201
92;M204;693.1072196864499;437.941082589078;255.16613709737186
99;M100;586.0342100511346;1243.1382925229855;-657.1040824718509
105;M237;569.7518383871429;1128.352354416286;-558.6005160291431
112;M264;1570.0053997348612;1559.7196263484477;10.285773386413439
