Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
2;M232;37.899998617356985;39.62307180700235;-1.723073189645362;1.723073189645362
3;M2;26.300006476885383;36.74591964371679;-10.445913166831406;10.445913166831406
15;M70;41.099982750821674;42.33860285200307;-1.2386201011813966;1.2386201011813966
21;M283;41.534214656487684;38.468165411413004;3.06604924507468;3.06604924507468
22;M137;28.199997742236995;31.114965779803107;-2.914968037566112;2.914968037566112
24;M242;29.09998575251814;33.62726625969959;-4.527280507181448;4.527280507181448
30;M173;42.7999970830625;41.44930548953494;1.3506915935275572;1.3506915935275572
38;M258;45.39998040329876;42.2484545351612;3.1515258681375613;3.1515258681375613
53;M170;38.69999323078;40.676825191517516;-1.9768319607375133;1.9768319607375133
61;M224;41.699995208257626;43.587105436277426;-1.8871102280198002;1.8871102280198002
72;M74;38.800015380365664;42.39185581779913;-3.5918404374334685;3.5918404374334685
75;M165;43.072183802548956;41.0095547767282;2.0626290258207547;2.0626290258207547
83;M290;42.10001477894045;43.215569126642805;-1.115554347702357;1.115554347702357
87;M69;42.800009154021176;42.3500064558448;0.4500026981763767;0.4500026981763767
88;M7;29.400003287511094;35.325221330268576;-5.925218042757482;5.925218042757482
93;M199;43.19825297946906;45.69923479395872;-2.5009818144896627;2.5009818144896627
100;M31;43.89999765412866;40.588513553936174;3.3114841001924873;3.3114841001924873
103;M273;43.72375657285483;41.61056367841545;2.113192894439379;2.113192894439379
104;M186;40.34721197722731;40.66860407382853;-0.3213920966012225;0.3213920966012225
107;M182;43.50001886185901;43.771025030778276;-0.2710061689192642;0.2710061689192642
108;M247;41.20000174577813;40.750427032355894;0.449574713422237;0.449574713422237
110;M197;44.13972925554084;42.837192461303054;1.3025367942377883;1.3025367942377883
117;M304;41.8999996528823;40.94510351161998;0.9548961412623171;0.9548961412623171
119;M264;37.60023142822815;38.35772556606941;-0.7574941378412632;0.7574941378412632
122;M225;28.49999090612545;34.91596537183557;-6.415974465710118;6.415974465710118
130;M268;40.43769496524346;38.602986560965675;1.8347084042777837;1.8347084042777837
